OTU_ID,taxonomy
OTU_527,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__Unassigned.Rhodopirellula
OTU_59,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__Unassigned.Blastopirellula
OTU_80,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__Unassigned.Blastopirellula
OTU_108,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Isosphaerales; f__Isosphaeraceae; g__Unassigned.Isosphaeraceae; s__Unassigned.Isosphaeraceae
OTU_1080,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Isosphaerales; f__Isosphaeraceae; g__Unassigned.Isosphaeraceae; s__Unassigned.Isosphaeraceae
OTU_367,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Isosphaerales; f__Isosphaeraceae; g__Singulisphaera; s__Unassigned.Singulisphaera
OTU_841,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_272,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_297,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_428,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_775,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_819,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_580,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_953,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_477,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_538,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_670,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__Unassigned.Fimbriiglobus
OTU_223,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__uncultured planctomycete
OTU_362,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__Unassigned.Fimbriiglobus
OTU_236,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Unassigned.Gemmataceae; s__Unassigned.Gemmataceae
OTU_482,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__Unassigned.Gemmata
OTU_970,k__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__Unassigned.Gemmata
OTU_220,k__Bacteria; p__Planctomycetes; c__OM190; o__Unassigned.OM190; f__Unassigned.OM190; g__Unassigned.OM190; s__Unassigned.OM190
OTU_183,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__IMCC26134; s__Unassigned.IMCC26134
OTU_776,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__IMCC26134; s__Unassigned.IMCC26134
OTU_153,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Unassigned.Opitutaceae; s__Unassigned.Opitutaceae
OTU_951,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Verruc-01; s__Unassigned.Verruc-01
OTU_155,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter; s__Unassigned.Luteolibacter
OTU_134,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter; s__Unassigned.Luteolibacter
OTU_44,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter; s__Unassigned.Luteolibacter
OTU_113,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus Xiphinematobacter; s__Unassigned.Candidatus Xiphinematobacter
OTU_843,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Unassigned.Chthoniobacter
OTU_250,k__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Unassigned.Dadabacteriales; g__Unassigned.Dadabacteriales; s__Unassigned.Dadabacteriales
OTU_983,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MBNT15; f__Unassigned.MBNT15; g__Unassigned.MBNT15; s__Unassigned.MBNT15
OTU_408,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Unassigned.Deltaproteobacteria; f__Unassigned.Deltaproteobacteria; g__Unassigned.Deltaproteobacteria; s__Unassigned.Deltaproteobacteria
OTU_487,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__RCP2-54; f__Unassigned.RCP2-54; g__Unassigned.RCP2-54; s__Unassigned.RCP2-54
OTU_769,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__0319-6G20; g__Unassigned.0319-6G20; s__Unassigned.0319-6G20
OTU_158,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_920,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_799,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_496,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_208,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_880,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Unassigned.Bdellovibrio
OTU_252,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__Unassigned.NB1-j; g__Unassigned.NB1-j; s__Unassigned.NB1-j
OTU_492,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__Unassigned.NB1-j; g__Unassigned.NB1-j; s__Unassigned.NB1-j
OTU_306,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__Unassigned.Blfdi19; s__Unassigned.Blfdi19
OTU_574,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19; g__Unassigned.Blfdi19; s__Unassigned.Blfdi19
OTU_269,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Polyangium; s__Unassigned.Polyangium
OTU_388,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae; g__Unassigned.Sandaracinaceae; s__Unassigned.Sandaracinaceae
OTU_999,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae; g__Unassigned.Sandaracinaceae; s__Unassigned.Sandaracinaceae
OTU_391,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Silanimonas; s__Unassigned.Silanimonas
OTU_415,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Dyella; s__Unassigned.Dyella
OTU_509,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Luteibacter; s__Unassigned.Luteibacter
OTU_478,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__Unassigned.Luteimonas
OTU_309,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Unassigned.Pseudoxanthomonas
OTU_43,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__Unassigned.Arenimonas
OTU_409,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__SC-I-84; g__Unassigned.SC-I-84; s__Unassigned.SC-I-84
OTU_827,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__SC-I-84; g__Unassigned.SC-I-84; s__Unassigned.SC-I-84
OTU_662,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chromobacteriaceae; g__Crenobacter; s__Unassigned.Crenobacter
OTU_1000,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Unassigned.Rhodocyclaceae; s__Unassigned.Rhodocyclaceae
OTU_356,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Niveibacterium; s__Unassigned.Niveibacterium
OTU_283,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Unassigned.Rhodocyclaceae; s__Unassigned.Rhodocyclaceae
OTU_276,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Uliginosibacterium; s__Unassigned.Uliginosibacterium
OTU_23,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Niveibacterium; s__Unassigned.Niveibacterium
OTU_31,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Dechloromonas; s__Unassigned.Dechloromonas
OTU_897,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Azonexus; s__Unassigned.Azonexus
OTU_28,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae; g__Unassigned.Rhodocyclaceae; s__Unassigned.Rhodocyclaceae
OTU_270,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_176,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_106,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_111,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_162,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Variovorax; s__Unassigned.Variovorax
OTU_121,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_357,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Rhodoferax; s__Unassigned.Rhodoferax
OTU_365,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_1006,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_181,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_1015,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_249,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_307,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_88,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_708,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_304,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_576,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_151,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_379,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_1142,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_368,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_52,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Unassigned.Burkholderiaceae; s__Unassigned.Burkholderiaceae
OTU_70,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Limnobacter; s__Unassigned.Limnobacter
OTU_634,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia; s__Unassigned.Massilia
OTU_171,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia; s__Unassigned.Massilia
OTU_30,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Undibacterium; s__Unassigned.Undibacterium
OTU_22,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Undibacterium; s__Unassigned.Undibacterium
OTU_8,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Polynucleobacter; s__Unassigned.Polynucleobacter
OTU_562,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Cupriavidus; s__Unassigned.Cupriavidus
OTU_387,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Pandoraea; s__Unassigned.Pandoraea
OTU_73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chromobacteriaceae; g__Vogesella; s__Unassigned.Vogesella
OTU_528,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chromobacteriaceae; g__Crenobacter; s__Unassigned.Crenobacter
OTU_9,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chromobacteriaceae; g__Crenobacter; s__Unassigned.Crenobacter
OTU_145,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chitinibacteraceae; g__Deefgea; s__Unassigned.Deefgea
OTU_120,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chitinimonadaceae; g__Chitinimonas; s__Unassigned.Chitinimonas
OTU_314,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__Unassigned.Rheinheimera
OTU_32,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__uncultured Rheinheimera sp.
OTU_851,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__uncultured Rheinheimera sp.
OTU_189,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera; s__Unassigned.Rheinheimera
OTU_518,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__Unassigned.Providencia
OTU_1123,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_197,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Unassigned.Shewanella
OTU_818,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_148,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_318,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_10,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_532,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__Serratia sp.
OTU_194,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__Unassigned.Serratia
OTU_130,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Unassigned.Enterobacteriaceae; s__Unassigned.Enterobacteriaceae
OTU_806,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__Unassigned.Erwinia
OTU_1093,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Unassigned.Enterobacteriaceae; s__Unassigned.Enterobacteriaceae
OTU_844,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__Unassigned.Plesiomonas
OTU_6,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__Unassigned.Plesiomonas
OTU_811,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__Unassigned.Plesiomonas
OTU_1008,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Unassigned.Aeromonas
OTU_443,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Unassigned.Gammaproteobacteria; f__Unassigned.Gammaproteobacteria; g__Unassigned.Gammaproteobacteria; s__Unassigned.Gammaproteobacteria
OTU_75,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Paraperlucidibaca; s__Unassigned.Paraperlucidibaca
OTU_330,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Unassigned.Acinetobacter
OTU_1069,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Unassigned.Acinetobacter
OTU_260,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__Unassigned.Enhydrobacter
OTU_173,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5) clade; s__Unassigned.OM60(NOR5) clade
OTU_336,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Unassigned.Mycobacterium
OTU_623,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas; s__Unassigned.Plesiomonas
OTU_932,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Unassigned.Legionella
OTU_587,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Unassigned.Legionella
OTU_354,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Unassigned.Legionella
OTU_533,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Unassigned.Legionella
OTU_596,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Unassigned.Legionella
OTU_284,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria Incertae Sedis; f__Unknown Family; g__Acidibacter; s__Unassigned.Acidibacter
OTU_711,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Unassigned.Steroidobacteraceae; s__Unassigned.Steroidobacteraceae
OTU_617,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Unassigned.Gammaproteobacteria; f__Unassigned.Gammaproteobacteria; g__Unassigned.Gammaproteobacteria; s__Unassigned.Gammaproteobacteria
OTU_96,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Unassigned.Gammaproteobacteria; f__Unassigned.Gammaproteobacteria; g__Unassigned.Gammaproteobacteria; s__Unassigned.Gammaproteobacteria
OTU_546,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Unassigned.Diplorickettsiaceae; s__Unassigned.Diplorickettsiaceae
OTU_955,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria Incertae Sedis; f__Unknown Family; g__Candidatus Ovatusbacter; s__Unassigned.Candidatus Ovatusbacter
OTU_404,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Unassigned.Pseudomonas
OTU_38,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Unassigned.Pseudomonas
OTU_14,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Unassigned.Pseudomonas
OTU_619,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Unassigned.Pseudomonas
OTU_186,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Cellvibrio; s__Unassigned.Cellvibrio
OTU_82,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Cellvibrio; s__Unassigned.Cellvibrio
OTU_346,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter; s__Unassigned.Marinobacter
OTU_933,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Unassigned.Halomonas
OTU_242,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Candidatus Alysiosphaera; s__Unassigned.Candidatus Alysiosphaera
OTU_199,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Belnapia; s__Unassigned.Belnapia
OTU_60,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__BRH-c57; s__Unassigned.BRH-c57
OTU_107,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Unassigned.Methyloligellaceae; s__Unassigned.Methyloligellaceae
OTU_939,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Unassigned.Methyloligellaceae; s__Unassigned.Methyloligellaceae
OTU_253,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Unassigned.Hyphomicrobium
OTU_946,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Unassigned.Hyphomicrobium
